name,threads,time
max-left-strip,30,0.0728736
max-left-strip,31,0.0725404
max-left-strip,32,0.0730244
max-left-strip,33,0.090375
max-left-strip,34,0.0878742
max-left-strip,35,0.0870118
max-left-strip,36,0.0883434
max-left-strip,37,0.08672
max-left-strip,38,0.0913208
max-left-strip,39,0.0916986
max-left-strip,40,0.094283
max-left-strip,41,0.09895
max-left-strip,42,0.098063
max-left-strip,43,0.100524
max-left-strip,44,0.117327
max-left-strip,45,0.098679
max-left-strip,46,0.102631
max-left-strip,47,0.105061
max-left-strip,48,0.104449
max-left-strip,49,0.109721
max-left-strip,50,0.112361
max-left-strip,51,0.110026
max-left-strip,52,0.11195
max-left-strip,53,0.115087
max-left-strip,54,0.112841
max-left-strip,55,0.116292
max-left-strip,56,0.139533
max-left-strip,57,0.122777
max-left-strip,58,0.126109
max-left-strip,59,0.128071
max-left-strip,60,0.113342
max-left-strip,61,0.123283
max-left-strip,62,0.121669
max-left-strip,63,0.128879
max-left-strip,64,0.129978
mtlr,0,0.60804
mtlr,1,0.995681
mtlr,2,0.509455
mtlr,3,0.447011
mtlr,4,0.299957
mtlr,5,0.297827
mtlr,6,0.226586
mtlr,7,0.209621
mtlr,8,0.191416
mtlr,9,0.178068
mtlr,10,0.147003
mtlr,11,0.151112
mtlr,12,0.147887
mtlr,13,0.154146
mtlr,14,0.142425
mtlr,15,0.15827
mtlr,16,0.135332
mtlr,17,0.138042
mtlr,18,0.1152
mtlr,19,0.106805
mtlr,20,0.106883
mtlr,21,0.104371
mtlr,22,0.112684
mtlr,23,0.10371
mtlr,24,0.0990206
mtlr,25,0.0975836
mtlr,26,0.098034
mtlr,27,0.096632
mtlr,28,0.110955
mtlr,29,0.0968322
mtlr,30,0.095091
mtlr,31,0.0987112
mtlr,32,0.0970616
mtlr,33,0.125069
mtlr,34,0.125134
mtlr,35,0.143056
mtlr,36,0.152792
mtlr,37,0.168613
mtlr,38,0.175419
mtlr,39,0.192958
mtlr,40,0.18556
mtlr,41,0.198209
mtlr,42,0.213459
mtlr,43,0.201137
mtlr,44,0.227416
mtlr,45,0.215149
mtlr,46,0.223501
mtlr,47,0.219111
mtlr,48,0.225166
mtlr,49,0.222293
mtlr,50,0.23389
mtlr,51,0.215792
mtlr,52,0.225338
mtlr,53,0.225887
mtlr,54,0.237628
mtlr,55,0.223737
mtlr,56,0.234206
mtlr,57,0.247066
mtlr,58,0.233781
mtlr,59,0.255762
mtlr,60,0.240889
mtlr,61,0.231361
mtlr,62,0.241805
mtlr,63,0.242221
mtlr,64,0.24835
mtlr,0,0.60695
mtlr,1,0.993826
mtlr,2,0.509913
mtlr,3,0.408103
mtlr,4,0.301618
mtlr,5,0.278445
mtlr,6,0.226426
mtlr,7,0.213478
mtlr,8,0.181075
mtlr,9,0.170184
mtlr,10,0.15798
mtlr,11,0.152758
mtlr,12,0.143824
mtlr,13,0.126862
mtlr,14,0.137542
mtlr,15,0.144271
mtlr,16,0.139117
mtlr,17,0.13689
mtlr,18,0.153949
mtlr,19,0.11815
mtlr,20,0.103309
mtlr,21,0.104781
mtlr,22,0.119417
mtlr,23,0.102355
mtlr,24,0.0992238
mtlr,25,0.0978922
mtlr,26,0.098151
mtlr,27,0.0969776
mtlr,28,0.0970258
mtlr,29,0.096265
mtlr,30,0.0966436
mtlr,31,0.095017
mtlr,32,0.0949892
mtlr,33,0.113126
mtlr,34,0.123814
mtlr,35,0.138285
mtlr,36,0.162097
mtlr,37,0.168358
mtlr,38,0.188424
mtlr,39,0.18827
mtlr,40,0.203453
mtlr,41,0.222476
mtlr,42,0.212582
mtlr,43,0.210246
mtlr,44,0.209456
mtlr,45,0.203391
mtlr,46,0.22532
mtlr,47,0.229421
mtlr,48,0.217271
mtlr,49,0.237369
mtlr,50,0.233947
mtlr,51,0.219008
mtlr,52,0.236396
mtlr,53,0.229113
mtlr,54,0.234088
mtlr,55,0.22857
mtlr,56,0.238588
mtlr,57,0.235883
mtlr,58,0.251529
mtlr,59,0.236312
mtlr,60,0.244047
mtlr,61,0.242393
mtlr,62,0.245407
mtlr,63,0.263445
mtlr,64,0.254894
mtrr,0,0.806227
mtrr,1,1.26505
mtrr,2,0.634084
mtrr,3,0.519733
mtrr,4,0.362661
mtrr,5,0.305237
mtrr,6,0.255582
mtrr,7,0.228508
mtrr,8,0.192918
mtrr,9,0.196211
mtrr,10,0.169181
mtrr,11,0.168967
mtrr,12,0.157635
mtrr,13,0.141301
mtrr,14,0.139714
mtrr,15,0.136629
mtrr,16,0.153437
mtrr,17,0.122105
mtrr,18,0.154533
mtrr,19,0.128896
mtrr,20,0.113241
mtrr,21,0.117891
mtrr,22,0.108667
mtrr,23,0.111082
mtrr,24,0.108562
mtrr,25,0.107464
mtrr,26,0.118719
mtrr,27,0.107823
mtrr,28,0.107871
mtrr,29,0.107504
mtrr,30,0.107803
mtrr,31,0.107372
mtrr,32,0.110384
mtrr,33,0.140331
mtrr,34,0.137925
mtrr,35,0.157601
mtrr,36,0.162864
mtrr,37,0.177367
mtrr,38,0.196702
mtrr,39,0.207942
mtrr,40,0.220935
mtrr,41,0.226724
mtrr,42,0.220609
mtrr,43,0.232294
mtrr,44,0.224361
mtrr,45,0.22796
mtrr,46,0.225345
mtrr,47,0.236736
mtrr,48,0.244877
mtrr,49,0.239718
mtrr,50,0.237959
mtrr,51,0.24577
mtrr,52,0.229436
mtrr,53,0.249858
mtrr,54,0.246313
mtrr,55,0.228097
mtrr,56,0.254446
mtrr,57,0.269967
mtrr,58,0.260973
mtrr,59,0.250318
mtrr,60,0.252402
mtrr,61,0.261796
mtrr,62,0.255336
mtrr,63,0.263332
mtrr,64,0.268007
mtrr,0,0.806725
mtrr,1,1.26289
mtrr,2,0.633282
mtrr,3,0.481358
mtrr,4,0.355129
mtrr,5,0.319836
mtrr,6,0.278443
mtrr,7,0.232363
mtrr,8,0.214765
mtrr,9,0.187927
mtrr,10,0.178963
mtrr,11,0.157534
mtrr,12,0.17295
mtrr,13,0.138714
mtrr,14,0.17419
mtrr,15,0.139786
mtrr,16,0.145061
mtrr,17,0.114019
mtrr,18,0.129009
mtrr,19,0.133409
mtrr,20,0.125413
mtrr,21,0.116489
mtrr,22,0.120798
mtrr,23,0.112095
mtrr,24,0.108266
mtrr,25,0.110205
mtrr,26,0.1073
mtrr,27,0.108688
mtrr,28,0.10803
mtrr,29,0.116276
mtrr,30,0.108803
mtrr,31,0.112897
mtrr,32,0.109886
mtrr,33,0.124754
mtrr,34,0.13426
mtrr,35,0.151791
mtrr,36,0.168828
mtrr,37,0.177651
mtrr,38,0.190099
mtrr,39,0.190242
mtrr,40,0.207834
mtrr,41,0.21074
mtrr,42,0.214164
mtrr,43,0.209153
mtrr,44,0.236316
mtrr,45,0.225637
mtrr,46,0.238925
mtrr,47,0.235111
mtrr,48,0.247279
mtrr,49,0.245047
mtrr,50,0.241126
mtrr,51,0.243658
mtrr,52,0.237796
mtrr,53,0.249299
mtrr,54,0.245288
mtrr,55,0.258871
mtrr,56,0.250186
mtrr,57,0.252122
mtrr,58,0.24775
mtrr,59,0.270512
mtrr,60,0.263146
mtrr,61,0.283163
mtrr,62,0.268949
mtrr,63,0.261853
mtrr,64,0.272688
max-left-rect,0,0.784377
max-left-rect,1,0.961068
max-left-rect,2,0.520602
max-left-rect,3,0.399427
max-left-rect,4,0.296747
max-left-rect,5,0.271771
max-left-rect,6,0.246712
max-left-rect,7,0.218306
max-left-rect,8,0.20352
max-left-rect,9,0.174065
max-left-rect,10,0.186971
max-left-rect,11,0.160595
max-left-rect,12,0.154764
max-left-rect,13,0.138901
max-left-rect,14,0.176669
max-left-rect,15,0.173759
max-left-rect,16,0.140649
max-left-rect,17,0.156903
max-left-rect,18,0.137615
max-left-rect,19,0.128511
max-left-rect,20,0.127581
max-left-rect,21,0.129831
max-left-rect,22,0.118497
max-left-rect,23,0.114682
max-left-rect,24,0.111828
max-left-rect,25,0.110279
max-left-rect,26,0.117765
max-left-rect,27,0.121913
max-left-rect,28,0.110113
max-left-rect,29,0.109036
max-left-rect,30,0.109634
max-left-rect,31,0.108915
max-left-rect,32,0.11312
max-left-rect,33,0.112157
max-left-rect,34,0.124397
max-left-rect,35,0.123089
max-left-rect,36,0.127066
max-left-rect,37,0.128939
max-left-rect,38,0.134534
max-left-rect,39,0.146893
max-left-rect,40,0.14328
max-left-rect,41,0.148215
max-left-rect,42,0.143917
max-left-rect,43,0.147598
max-left-rect,44,0.157222
max-left-rect,45,0.149973
max-left-rect,46,0.172934
max-left-rect,47,0.153079
max-left-rect,48,0.15898
max-left-rect,49,0.174086
max-left-rect,50,0.174772
max-left-rect,51,0.163025
max-left-rect,52,0.207209
max-left-rect,53,0.193073
max-left-rect,54,0.175684
max-left-rect,55,0.180601
max-left-rect,56,0.196744
max-left-rect,57,0.196069
max-left-rect,58,0.190331
max-left-rect,59,0.194416
max-left-rect,60,0.214087
max-left-rect,61,0.206667
max-left-rect,62,0.217262
max-left-rect,63,0.200838
max-left-rect,64,0.217863
max-left-rect,0,0.793171
max-left-rect,1,0.959121
max-left-rect,2,0.506167
max-left-rect,3,0.403573
max-left-rect,4,0.298983
max-left-rect,5,0.26345
max-left-rect,6,0.232101
max-left-rect,7,0.213722
max-left-rect,8,0.200315
max-left-rect,9,0.180986
max-left-rect,10,0.181879
max-left-rect,11,0.161734
max-left-rect,12,0.155533
max-left-rect,13,0.157586
max-left-rect,14,0.149036
max-left-rect,15,0.142128
max-left-rect,16,0.12537
max-left-rect,17,0.137135
max-left-rect,18,0.135744
max-left-rect,19,0.126609
max-left-rect,20,0.138284
max-left-rect,21,0.111603
max-left-rect,22,0.112128
max-left-rect,23,0.112001
max-left-rect,24,0.110348
max-left-rect,25,0.111502
max-left-rect,26,0.121778
max-left-rect,27,0.107977
max-left-rect,28,0.11433
max-left-rect,29,0.107631
max-left-rect,30,0.107201
max-left-rect,31,0.108693
max-left-rect,32,0.117697
max-left-rect,33,0.127577
max-left-rect,34,0.122365
max-left-rect,35,0.12279
max-left-rect,36,0.12832
max-left-rect,37,0.126152
max-left-rect,38,0.135913
max-left-rect,39,0.147117
max-left-rect,40,0.13893
max-left-rect,41,0.160243
max-left-rect,42,0.149005
max-left-rect,43,0.157569
max-left-rect,44,0.16575
max-left-rect,45,0.148974
max-left-rect,46,0.157963
max-left-rect,47,0.166298
max-left-rect,48,0.156384
max-left-rect,49,0.174147
max-left-rect,50,0.169483
max-left-rect,51,0.180028
max-left-rect,52,0.181686
max-left-rect,53,0.192037
max-left-rect,54,0.206241
max-left-rect,55,0.186357
max-left-rect,56,0.196511
max-left-rect,57,0.182985
max-left-rect,58,0.185708
max-left-rect,59,0.203025
max-left-rect,60,0.203634
max-left-rect,61,0.203618
max-left-rect,62,0.219743
max-left-rect,63,0.213582
max-left-rect,64,0.234166
max-left-strip,0,0.594372
max-left-strip,1,0.648193
max-left-strip,2,0.342097
max-left-strip,3,0.285626
max-left-strip,4,0.217591
max-left-strip,5,0.185281
max-left-strip,6,0.166151
max-left-strip,7,0.145256
max-left-strip,8,0.141653
max-left-strip,9,0.12896
max-left-strip,10,0.118175
max-left-strip,11,0.124149
max-left-strip,12,0.116908
max-left-strip,13,0.098553
max-left-strip,14,0.0946168
