Example key,1,2,3,4,8,12,16
MaxTopBox_16000-128-128,1.0,1.5256340213006525,2.4683575160835605,3.4189595083810698,6.198981085670786,8.092653466860332,9.925502898056598
MaxTopBox_1000-512-512,1.0,1.8420609158961228,2.52310944763836,3.4490893649145984,5.8853424981507665,8.312367631799638,8.456427275159246
MaxTopBox_64000-64-64,1.0,1.5625213358752565,2.355649512860406,3.12723526923087,6.6875712977167865,9.392961159301324,9.146849491952715
MaxTopBox_500-1024-1024,1.0,1.3780190390914018,2.5864263119429567,3.9294593123651977,6.789801670115839,7.4156601680139485,8.911199235073845
MaxTopBox_2000-512-256,1.0,1.5367845283333919,2.686899935490858,3.454993506277266,6.526799194765979,8.596533516123445,9.214627135613474
MaxTopBox_4000-256-256,1.0,1.6597059280308595,2.922576591891792,3.4878448945028575,6.641007266742058,9.51419634263715,8.528445406244833
MaxTopBox_1000-1024-512,1.0,1.6490697962967018,2.295947867033703,3.4104960633724586,6.4074140243712225,9.112188354479388,10.249728949958946
