2d-sorted,0,153.62574999999998,1.2845589061360017,1.0
2d-sorted,1,170.197,2.074962168329819,0.9026348878064829
2d-sorted,2,97.58229999999999,7.208518764628416,1.574319830543039
2d-sorted,3,64.981225,5.624477912585902,2.3641559542775625
2d-sorted,4,48.290375,9.003074288773067,3.181291302873502
2d-sorted,5,33.417475,1.6203433553314137,4.597168098427543
2d-sorted,6,27.147425000000002,1.1539483072622174,5.6589437119726815
2d-sorted,7,22.987125,0.8547726885942639,6.683121529986894
2d-sorted,8,20.305425,0.3820481415999828,7.565749054747684
2d-sorted,9,18.473325000000003,0.40027151930491695,8.316085490836109
2d-sorted,10,17.2504,0.9703143511254484,8.905634072253397
2d-sorted,12,13.936575,0.8112023766196284,11.023206921356214
2d-sorted,14,12.295,0.6534079940333348,12.49497763318422
2d-sorted,16,10.9088925,0.8160638775396205,14.082616544255064
2d-sorted,18,9.403725,0.5498892274813174,16.336691045303855
2d-sorted,20,9.001785,0.7197070918320418,17.06614299275088
2d-sorted,24,7.66804,0.7754627450324967,20.034552506246705
2d-sorted,28,5.96032,0.21888888642413956,25.77474867121228
2d-sorted,32,5.695132500000001,0.450994554318564,26.974921127822743
2d-sorted,40,5.445687499999999,0.5384085657673613,28.210533564403026
2d-sorted,48,4.398875,0.40248730667355587,34.92387258105765
2d-sorted,52,4.40592,0.7698997563752485,34.868029832588874
2d-sorted,64,4.11629,1.5346019139177431,37.32141078495441
2d-sum,0,95.97914999999999,0.21118139911775174,1.0
2d-sum,1,102.9465,0.29094615767641957,0.9323206714167066
2d-sum,2,61.3929,2.6438741233273593,1.563359118073914
2d-sum,3,44.670525,4.9414151120065455,2.1486013428317663
2d-sum,4,29.890299999999996,4.611700024936575,3.2110467275336814
2d-sum,5,20.04285,1.3169679077335177,4.7886977151453
2d-sum,6,17.480475,2.0455330313881523,5.490648852505438
2d-sum,7,15.3987,0.5334447862712686,6.232938494808002
2d-sum,8,13.172325,0.41281779172737576,7.286424378384225
2d-sum,9,12.0047,0.36804308624579973,7.995131073662815
2d-sum,10,10.78225,0.4893848145035432,8.901588258480372
2d-sum,12,8.9522725,0.45890135180849806,10.721205146514475
2d-sum,14,7.440895,0.16558303747666894,12.898871708309281
2d-sum,16,6.560419999999999,0.5522084343192641,14.630031308971073
2d-sum,18,6.13701,0.42156149705588586,15.639399316605315
2d-sum,20,5.436257499999999,0.2686396651495581,17.65537228506928
2d-sum,24,4.5640875,0.39729631967210577,21.029209014945483
2d-sum,28,3.7764474999999997,0.19901834662077456,25.415195100686557
2d-sum,32,3.37134,0.21454305224515352,28.469139867233796
2d-sum,40,3.1677175,0.5445506140158141,30.299150729192228
2d-sum,48,2.7932275000000004,0.3623026337538826,34.36137944367223
2d-sum,52,2.53925,0.34791341499478473,37.798227823176134
2d-sum,64,2.0968366666666665,0.11203896212181436,45.773307728626136
gradient1,0,14.8631,0.41279910225620603,1.0
gradient1,1,12.900333333333334,0.011724785210625204,1.1521485232939717
gradient1,2,6.484473333333333,0.013553423704645857,2.29210596388707
gradient1,3,4.3079133333333335,0.019164845881119517,3.4501854726263446
gradient1,4,3.24223,0.020218158989907517,4.584221353821289
gradient1,5,2.574374444444444,0.009642382072192712,5.773480245686439
gradient1,6,2.145891111111111,0.012599706293910592,6.926306709152685
gradient1,7,1.831638888888889,0.012693866461863944,8.114645354039338
gradient1,8,1.6058855555555553,0.020959716046073426,9.255391798363936
gradient1,9,1.4532499999999997,0.014935242174920657,10.227490108377776
gradient1,10,1.3032955555555554,0.00965025828500568,11.404243601263806
gradient1,12,1.084952222222222,0.008639062827410655,13.699312924173825
gradient1,14,0.9303765555555555,0.009349496332594721,15.97535955871631
gradient1,16,0.8128568888888889,0.009212161481617593,18.285014500297443
gradient1,18,0.7224444999999999,0.009404157373688053,20.57334508048715
gradient1,20,0.6499993333333333,0.007075387754659678,22.866331144955023
gradient1,24,0.538407,0.0022962093664440587,27.60569606264406
