name,threads,time
mtlr,19,2.47201
mtlr,20,2.47963
mtlr,21,2.50995
mtlr,22,2.27018
mtlr,23,2.42547
mtlr,24,2.05436
mtlr,25,2.34604
mtlr,26,2.29887
mtlr,27,2.20822
mtlr,28,2.219
mtlr,29,2.35718
mtlr,30,2.0355
mtlr,31,1.99512
mtlr,32,2.45426
mtlr,33,2.30736
mtlr,34,2.53034
mtlr,35,2.59183
mtlr,36,2.53664
mtlr,37,2.09043
mtlr,38,2.96767
mtlr,39,2.69664
mtlr,40,2.53819
mtlr,41,2.26509
mtlr,42,3.02445
mtlr,43,3.6762
mtlr,44,3.81844
mtlr,45,2.42286
mtlr,46,2.77804
mtlr,47,4.32577
mtlr,48,3.26251
mtlr,49,4.08715
mtlr,50,3.31521
mtlr,51,4.55303
mtlr,52,5.03561
mtlr,53,3.20017
mtlr,54,3.70126
mtlr,55,3.56776
mtlr,56,5.64667
mtlr,57,2.17243
mtlr,58,3.6991
mtlr,59,1.82177
mtlr,60,6.86398
mtlr,61,6.02337
mtlr,62,7.15334
mtlr,63,4.81646
mtlr,64,4.63613
mtrr,0,29.016
mtrr,1,46.5158
mtrr,2,24.2806
mtrr,3,16.7101
mtrr,4,13.075
mtrr,5,10.4569
mtrr,6,8.61143
mtrr,7,7.29434
mtrr,8,6.2694
mtrr,9,5.69144
mtrr,10,5.05903
mtrr,11,4.4948
mtrr,12,4.27642
mtrr,13,3.90789
mtrr,14,3.72539
mtrr,15,3.46151
mtrr,16,3.17324
mtrr,17,3.05988
mtrr,18,2.96413
mtrr,19,2.78496
mtrr,20,2.84314
mtrr,21,2.6212
mtrr,22,2.48796
mtrr,23,2.55703
mtrr,24,2.62241
mtrr,25,2.59553
mtrr,26,2.40041
mtrr,27,2.13388
mtrr,28,2.33279
mtrr,29,2.19593
mtrr,30,2.19402
mtrr,31,2.36892
mtrr,32,2.38768
mtrr,33,2.35786
mtrr,34,2.60784
mtrr,35,2.6919
mtrr,36,2.1401
mtrr,37,2.57564
mtrr,38,2.77539
mtrr,39,2.45479
mtrr,40,2.24987
mtrr,41,3.33239
mtrr,42,2.97977
mtrr,43,2.9223
mtrr,44,2.76474
mtrr,45,3.4842
mtrr,46,2.67546
mtrr,47,4.08609
mtrr,48,2.75778
mtrr,49,2.68087
mtrr,50,4.01985
mtrr,51,4.37627
mtrr,52,4.48331
mtrr,53,2.70247
mtrr,54,4.14355
mtrr,55,2.41986
mtrr,56,3.4819
mtrr,57,4.04345
mtrr,58,3.09242
mtrr,59,4.2625
mtrr,60,2.04562
mtrr,61,6.4885
mtrr,62,2.11012
mtrr,63,3.94571
mtrr,64,4.57338
mtrr,0,29.0349
mtrr,1,46.7305
mtrr,2,24.4747
mtrr,3,16.7169
mtrr,4,12.9903
mtrr,5,10.4416
mtrr,6,8.42474
mtrr,7,7.19245
mtrr,8,6.3759
mtrr,9,5.53298
mtrr,10,5.02997
mtrr,11,4.5563
mtrr,12,4.27087
mtrr,13,3.89125
mtrr,14,3.62047
mtrr,15,3.55084
mtrr,16,3.17248
mtrr,17,3.18297
mtrr,18,2.94556
mtrr,19,2.81686
mtrr,20,2.76727
mtrr,21,2.73818
mtrr,22,2.68257
mtrr,23,2.52272
mtrr,24,2.45599
mtrr,25,2.24908
mtrr,26,2.46389
mtrr,27,2.51607
mtrr,28,2.46963
mtrr,29,2.27049
mtrr,30,2.17611
mtrr,31,2.2863
mtrr,32,2.32679
mtrr,33,2.01205
mtrr,34,2.32558
mtrr,35,2.39648
mtrr,36,2.159
mtrr,37,2.03229
mtrr,38,2.51013
mtrr,39,2.91984
mtrr,40,2.11297
mtrr,41,2.40293
mtrr,42,2.3493
mtrr,43,2.33372
mtrr,44,2.69232
mtrr,45,2.60802
mtrr,46,3.80416
mtrr,47,2.59072
mtrr,48,3.70289
mtrr,49,2.633
mtrr,50,4.03803
mtrr,51,4.77276
mtrr,52,4.59952
mtrr,53,5.19094
mtrr,54,2.98416
mtrr,55,4.87392
mtrr,56,5.93752
mtrr,57,4.23675
mtrr,58,3.54903
mtrr,59,5.53383
mtrr,60,3.20628
mtrr,61,4.84364
mtrr,62,4.22724
